date,precipitation (mm),temperature (°C),potential evapotranspiration (mm),flow (m³/s),suspended sediment (mg/L),total phosphorus (mg/L),nitrate (mg/L)
2002-09-29,3.24157,14.20973,0.48553,16.10870,14.64050,0.31085,6.84975
2002-09-30,2.93314,15.62446,0.95588,18.95740,14.98250,0.29808,6.70290
2002-10-01,5.19120,12.32502,0.10981,26.56395,16.65550,0.27646,6.99030
2002-10-02,1.52511,11.19998,1.06544,27.41630,15.18650,0.28080,7.54070
2002-10-03,16.72594,10.33725,0.60787,74.49350,25.82650,0.21247,7.35490
2002-10-04,2.07119,10.43374,0.65526,69.86050,22.22000,0.23010,8.42765
2002-10-05,1.66968,10.59247,1.44745,60.57850,21.16900,0.24807,8.97565
2002-10-06,5.30236,13.56658,1.75436,62.66200,23.13850,0.24638,8.69340
2002-10-07,4.58818,12.57200,0.50000,65.53650,23.69000,0.24149,8.46895
2002-10-08,0.52090,10.46122,0.54889,55.78350,21.24200,0.25231,9.33585
2002-10-09,0.03805,9.31643,0.80956,46.53600,20.14800,0.26362,9.66030
2002-10-10,0.42199,13.03801,0.44833,39.30000,19.25550,0.27306,9.18180
2002-10-11,2.58985,13.60717,0.13848,38.74200,19.89300,0.26882,8.34600
2002-10-12,0.18459,12.39604,1.02175,35.00000,18.33200,0.27323,8.84855
2002-10-13,0.02332,11.94150,0.91227,30.94050,17.61950,0.28064,8.96945
2002-10-14,0.19579,9.31946,0.39108,27.35050,17.13100,0.28762,9.06050
2002-10-15,0.03193,9.19880,0.68531,24.26850,16.68900,0.29402,8.89905
2002-10-16,0.03237,9.23917,0.80978,21.65350,16.33550,0.29974,8.65075
2002-10-17,0.32935,8.51055,0.41458,19.49900,16.21950,0.30498,8.46310
2002-10-18,0.07866,6.43137,0.35883,17.61800,15.88650,0.30965,8.38340
2002-10-19,0.00000,7.47096,0.38671,15.96900,15.68100,0.31413,8.20265
2002-10-20,0.24056,5.67249,0.40974,14.55250,15.59450,0.31814,8.12605
2002-10-21,0.57233,8.69014,0.43876,13.41840,15.64150,0.32122,7.79860
2002-10-22,0.82100,11.69209,0.43905,12.56925,15.77050,0.32246,7.33975
2002-10-23,5.66299,13.77106,0.68948,17.50035,18.13050,0.29191,6.77905
2002-10-24,3.19277,12.10917,0.20010,23.18085,17.26900,0.27594,6.99975
2002-10-25,2.47316,13.18333,0.42350,25.87710,16.69750,0.27743,7.17925
2002-10-26,1.91195,9.70843,0.53821,26.36495,16.30950,0.28467,7.61825
2002-10-27,0.15725,7.60052,0.86987,24.01160,15.18500,0.29781,8.16990
2002-10-28,0.01196,5.70292,0.48982,21.25215,14.72700,0.31076,8.45455
2002-10-29,3.41700,6.93410,0.13063,22.44765,16.71700,0.30551,8.23445
2002-10-30,6.70789,10.23925,0.12547,33.04520,19.46000,0.27425,7.84150
2002-10-31,17.55563,10.82376,0.23715,89.42200,29.81650,0.20506,7.45635
2002-11-01,5.41771,9.13289,0.15371,94.85200,28.18400,0.21261,8.30155
2002-11-02,0.28330,10.47509,0.28866,77.19400,24.78100,0.23270,9.27600
2002-11-03,0.42771,12.46875,0.62660,62.51200,22.65550,0.24937,9.31215
2002-11-04,5.11164,11.99950,0.20003,62.98650,24.43450,0.24466,8.93035
2002-11-05,5.98656,11.38932,0.44058,68.79050,25.61800,0.23352,8.78545
2002-11-06,15.40176,9.79607,0.08946,130.68850,34.21600,0.18975,7.25385
2002-11-07,0.01680,7.56700,0.30507,108.91750,28.69850,0.20228,9.70925
2002-11-08,0.00170,5.14832,0.01166,88.82600,25.82800,0.21372,11.08600
2002-11-09,0.19413,2.76092,0.17990,73.55600,23.66750,0.22290,11.61750
2002-11-10,0.43117,4.38982,0.15117,62.26400,21.72400,0.23091,11.38745
2002-11-11,0.87026,7.77849,0.29907,54.18850,20.43100,0.23720,10.76020
2002-11-12,0.31359,7.09668,0.44589,47.38600,19.05850,0.24415,10.32135
2002-11-13,0.02596,5.18141,0.32651,41.77750,17.83100,0.25096,10.11200
2002-11-14,0.00454,4.72812,0.21350,37.19350,16.80600,0.25752,9.90350
2002-11-15,0.04738,5.20083,0.20746,33.41600,16.02910,0.26373,9.60565
2002-11-16,4.03202,12.06102,0.20876,36.76750,17.51600,0.25378,8.69030
2002-11-17,4.12079,11.66387,0.52327,45.24350,18.01250,0.24075,8.11480
2002-11-18,0.16041,8.02176,0.61571,43.10200,15.95250,0.24993,9.04905
2002-11-19,0.00006,5.79630,0.21432,39.04850,14.97855,0.26055,9.50630
2002-11-20,0.00001,3.36050,0.02255,35.10400,14.28660,0.27024,9.67615
2002-11-21,3.78529,7.37328,0.03498,41.32800,16.20800,0.25689,8.58065
2002-11-22,0.12101,8.81534,0.37263,40.02300,14.56190,0.26270,9.28405
2002-11-23,1.17612,12.40020,0.53432,38.18500,14.50490,0.26874,9.16855
2002-11-24,0.05387,9.34198,0.24512,35.09300,13.56560,0.27600,9.27090
2002-11-25,0.00001,8.68594,0.29407,32.03000,12.93265,0.28323,9.19970
2002-11-26,0.14682,9.86849,0.22574,29.29300,12.53810,0.28912,8.90425
2002-11-27,0.03848,7.06105,0.00754,26.86900,12.05020,0.29441,8.85885
2002-11-28,0.04060,6.74492,0.05563,24.72900,11.73505,0.29930,8.77655
2002-11-29,0.10096,7.41222,0.01479,22.84500,11.22035,0.30330,8.56295
2002-11-30,6.68834,5.87213,0.00000,32.58100,15.18600,0.27042,8.26790
2002-12-01,2.95805,8.26112,0.16017,38.15700,14.57750,0.26305,8.30470
2002-12-02,2.27727,7.84403,0.14134,40.10950,14.44250,0.26592,8.42350
2002-12-03,0.35121,5.14944,0.11776,36.88350,13.36335,0.27729,9.03960
2002-12-04,0.45366,4.10677,0.16657,33.15700,12.95515,0.28763,9.25140
2002-12-05,5.58121,7.84219,0.30595,44.41700,16.48700,0.26319,8.00670
2002-12-06,0.06708,6.67603,0.00000,42.80250,14.52450,0.26927,9.17075
2002-12-07,0.67349,3.70971,0.06338,39.19450,14.24500,0.27870,9.83205
2002-12-08,0.78820,4.82460,0.05088,35.70650,13.91500,0.28609,9.89390
2002-12-09,0.21880,4.55180,0.09268,32.16700,13.33900,0.29316,9.72275
2002-12-10,0.47603,2.12616,0.02767,29.16500,13.02155,0.29873,9.66360
2002-12-11,0.63079,1.10670,0.15968,26.70850,12.69865,0.30279,9.54875
2002-12-12,0.56338,2.87081,0.37895,24.57500,12.53455,0.30627,9.25785
2002-12-13,0.05639,2.70886,0.50617,22.49800,12.02535,0.31031,9.04755
2002-12-14,1.56647,1.05442,0.19923,22.01950,12.67230,0.30880,8.81720
2002-12-15,0.92786,1.29310,0.03437,21.29700,12.15320,0.30943,8.89635
2002-12-16,4.13034,3.97410,0.15523,27.40000,14.29500,0.28834,8.12460
2002-12-17,0.32920,4.91456,0.03956,28.09500,12.71885,0.28998,8.88145
2002-12-18,0.06294,2.10592,0.03185,26.47450,12.05875,0.29941,9.40000
2002-12-19,0.21636,-0.69335,0.00984,24.35400,11.72395,0.30829,9.59935
2002-12-20,1.96704,2.12550,0.00534,24.97950,12.81535,0.30556,9.18945
2002-12-21,1.09781,4.65464,0.07485,24.71300,12.68410,0.30668,9.20555
2002-12-22,0.18084,2.74301,0.06771,23.24550,12.04115,0.31229,9.29515
2002-12-23,0.05117,0.95630,0.04026,21.44300,11.63315,0.31850,9.34820
2002-12-24,0.01698,-0.24749,0.01064,19.66700,11.36865,0.32449,9.28745
2002-12-25,0.00933,-1.75875,0.00000,18.02750,11.15140,0.32909,9.18790
2002-12-26,0.04839,0.42928,0.03999,16.55100,10.99480,0.33290,8.97875
2002-12-27,2.18108,3.91217,0.00000,17.35200,12.27060,0.32450,8.29690
2002-12-28,0.12719,2.92406,0.10776,17.17000,11.47485,0.32363,8.56910
2002-12-29,0.35745,7.11104,0.44828,16.49575,11.17630,0.32708,8.39920
2002-12-30,0.00034,6.51337,0.67003,15.48850,10.81400,0.33197,8.26010
2002-12-31,0.00000,6.81221,0.55916,14.38640,10.62795,0.33676,8.08765
2003-01-01,9.32131,2.09832,0.05472,36.52150,16.73250,0.26481,6.63830
2003-01-02,0.02445,-2.68540,0.01195,39.97900,14.02900,0.27058,9.06585
2003-01-03,0.00232,-3.42902,0.00000,37.25750,13.47300,0.28672,10.21905
2003-01-04,0.00517,-3.77721,0.00013,33.70450,13.02560,0.30140,10.58400
2003-01-05,0.07979,-2.39384,0.00000,30.36700,12.75505,0.31226,10.56575
2003-01-06,0.00094,-2.83916,0.00045,27.41250,12.49125,0.32085,10.34025
2003-01-07,0.70831,-2.69520,0.02200,24.82050,12.21835,0.32724,10.07070
2003-01-08,0.01523,-1.19068,0.00000,22.55050,11.95325,0.33201,9.81265
2003-01-09,0.14442,0.27904,0.02196,20.70750,11.69830,0.33502,9.53735
2003-01-10,0.18116,4.81391,0.35672,20.14900,11.44360,0.33076,8.98840
2003-01-11,1.26631,2.54261,0.02630,21.01950,11.96695,0.32040,8.56915
2003-01-12,0.13600,1.33581,0.14982,20.42000,11.33010,0.32123,8.64625
2003-01-13,0.14378,5.87992,0.34114,19.24650,12.23785,0.32599,8.31615
2003-01-14,1.50607,3.89255,0.12118,20.28300,12.01010,0.31846,7.86440
2003-01-15,0.95513,-0.05817,0.82982,20.36450,11.62155,0.31702,8.29110
2003-01-16,2.42148,-3.09830,0.07489,19.13300,11.12750,0.32329,8.45900
2003-01-17,1.23227,-4.37529,0.00731,17.50100,10.91985,0.33141,8.51605
2003-01-18,0.06422,-5.20880,0.00000,15.84265,10.71005,0.33854,8.43705
2003-01-19,12.50396,2.06467,0.11354,66.23400,21.20950,0.21997,6.51450
2003-01-20,0.00000,2.81868,0.22554,62.81550,18.18250,0.24208,7.80610
2003-01-21,6.55024,1.23581,0.02565,85.53850,23.72800,0.22842,6.73920
2003-01-22,0.95935,2.24108,0.13763,77.60850,21.93600,0.24528,8.62610
2003-01-23,2.35326,6.13632,0.03910,71.79550,21.77850,0.25195,9.13980
2003-01-24,0.36874,11.08934,0.49994,61.04500,19.56450,0.26272,9.38785
2003-01-25,0.97221,7.94791,0.88867,52.56750,18.08100,0.27015,9.66280
2003-01-26,1.23143,5.89202,0.77264,46.51050,17.16800,0.27473,9.78250
2003-01-27,0.00541,5.92656,1.03734,40.47250,15.62500,0.28109,9.73300
2003-01-28,0.02820,6.82033,0.60978,35.37100,14.66450,0.28768,9.46520
2003-01-29,6.11074,5.49915,0.58167,44.00850,17.22700,0.26299,8.91615
2003-01-30,2.10422,5.13356,0.60919,46.10550,16.28650,0.26077,9.07350
2003-01-31,1.29981,8.42092,0.41766,43.57150,15.83950,0.26765,9.25630
2003-02-01,0.01922,4.89210,1.13263,38.83950,14.61750,0.27731,9.60590
2003-02-02,4.92917,5.80380,0.64561,45.37750,17.34850,0.26292,9.07415
2003-02-03,0.48998,4.18658,1.18826,42.42200,15.54000,0.26959,9.57630
2003-02-04,2.71967,5.82265,0.98129,42.76750,16.33600,0.26964,9.40785
2003-02-05,7.45891,2.04816,0.09063,69.23950,20.91300,0.23509,7.97410
2003-02-06,0.43195,2.30160,0.37976,65.29350,18.71000,0.24622,9.86575
2003-02-07,0.90599,2.78394,0.47928,58.90050,18.00150,0.25745,10.71790
2003-02-08,0.02425,3.00871,0.42585,52.17500,16.86400,0.26705,10.85295
2003-02-09,1.60909,3.06056,0.14890,49.25800,16.97650,0.27041,10.54995
2003-02-10,0.45892,5.07011,0.01773,44.90700,15.92050,0.27653,10.32445
2003-02-11,0.00000,3.17030,0.23125,40.61900,14.94050,0.28284,10.23110
2003-02-12,0.00372,2.65784,0.30168,36.86450,14.00900,0.28815,10.07080
2003-02-13,0.00348,1.88882,0.34257,33.64450,13.46780,0.29345,9.89640
2003-02-14,0.06752,3.16748,0.30457,30.88150,12.86015,0.29777,9.64170
2003-02-15,1.13147,4.15090,0.38755,29.37450,12.98480,0.29919,9.31415
2003-02-16,8.75129,6.10645,0.84347,57.84800,18.64900,0.24490,7.39090
2003-02-17,1.92817,2.93914,0.27551,62.93800,17.44800,0.25000,9.18615
2003-02-18,0.14531,2.90752,0.72754,57.83500,16.18650,0.26335,10.24725
2003-02-19,1.53072,1.07808,0.32072,54.72850,16.32450,0.27049,10.58925
2003-02-20,1.49651,6.99488,0.66619,52.06100,16.12200,0.27338,10.21055
2003-02-21,0.93993,3.48992,0.77676,48.14500,15.42700,0.27820,10.28710
2003-02-22,0.70442,2.07210,1.01623,44.13750,14.68800,0.28290,10.26905
2003-02-23,0.14016,1.84787,0.49790,40.13450,13.77595,0.28765,10.12240
2003-02-24,0.03413,1.69040,0.47428,36.58600,13.10700,0.29149,9.93095
2003-02-25,0.04321,1.85563,0.48784,33.52600,12.50020,0.29535,9.70990
2003-02-26,0.36558,3.42815,0.68089,31.00700,12.24785,0.29809,9.41125
2003-02-27,0.09008,0.12906,0.34471,28.72800,11.66540,0.30100,9.38620
2003-02-28,0.05512,-0.07663,0.50215,26.68600,11.14435,0.30326,9.31030
2003-03-01,0.00062,-0.07605,0.50109,24.85450,10.74780,0.30641,9.17720
2003-03-02,3.10659,4.32108,0.56390,27.99100,12.36600,0.29299,8.49510
2003-03-03,0.25522,5.64608,1.85471,27.99650,11.09930,0.29326,8.68855
2003-03-04,3.07628,3.89044,0.48163,33.08200,12.61700,0.28186,8.35040
2003-03-05,2.03168,5.28382,0.91101,36.65500,12.72180,0.27821,8.84750
2003-03-06,4.01991,7.68264,0.98569,47.90900,14.99000,0.26202,8.33065
2003-03-07,0.05698,7.41097,1.07908,46.55900,13.43550,0.26985,9.45200
2003-03-08,0.38399,9.60034,1.25130,43.13200,13.02065,0.27833,9.66170
2003-03-09,0.45717,7.38448,1.92144,39.69550,12.66075,0.28514,9.71195
2003-03-10,0.20298,6.31826,1.45344,36.40900,12.13990,0.29044,9.65975
2003-03-11,0.00000,7.19086,1.19970,33.42800,11.59830,0.29477,9.41475
2003-03-12,0.00142,5.18530,0.79853,30.79650,11.12370,0.29822,9.33150
2003-03-13,0.00986,5.32103,0.91460,28.47600,10.72390,0.30133,9.16085
2003-03-14,0.00000,5.25317,0.85656,26.42200,10.64115,0.30388,8.97360
2003-03-15,0.00046,6.30086,1.27356,24.59100,10.13965,0.30641,8.71850
2003-03-16,0.00015,6.84288,1.31106,22.94200,9.79380,0.30965,8.47880
2003-03-17,0.00000,8.50036,1.52375,21.45100,9.45055,0.31214,8.17770
2003-03-18,0.00002,10.68315,1.79299,20.08650,9.16280,0.31461,7.81385
2003-03-19,0.00024,11.23299,1.94334,18.83350,8.92430,0.31678,7.53905
2003-03-20,0.00462,12.03175,2.31424,17.67600,8.70240,0.31935,7.32845
2003-03-21,0.07807,10.29882,1.43879,16.60700,8.48970,0.32148,7.30450
2003-03-22,1.74123,10.30730,1.48294,16.97600,11.89905,0.31859,7.14520
2003-03-23,0.37161,9.82492,1.41066,16.75215,9.53770,0.31669,7.33055
2003-03-24,4.40441,9.21041,0.93551,21.39850,11.68190,0.29643,7.28035
2003-03-25,3.01117,9.69573,0.45886,26.18900,11.79120,0.28504,7.36380
2003-03-26,2.44047,9.42571,0.39440,29.10000,11.90240,0.28382,7.52235
2003-03-27,0.00001,9.84411,2.30657,27.37100,10.53515,0.29400,7.80420
2003-03-28,3.68099,7.14140,0.18712,30.92500,12.89895,0.28788,7.82090
2003-03-29,0.24057,8.15174,1.88642,29.27500,11.60745,0.29545,8.16645
2003-03-30,0.00036,8.62354,2.08185,26.46650,11.08975,0.30512,8.23285
2003-03-31,3.39189,7.59467,0.85004,28.23550,13.18350,0.29842,8.06090
2003-04-01,4.94622,6.87042,0.81268,35.30550,15.34750,0.27941,7.99505
2003-04-02,3.88275,6.94100,1.50538,40.92950,16.17000,0.27081,8.02475
2003-04-03,0.00004,6.13709,2.37366,37.18500,14.22645,0.28080,8.41870
2003-04-04,4.30439,5.32425,1.56011,42.30950,17.17050,0.27129,8.05550
2003-04-05,0.03547,8.50168,2.51819,38.71850,15.35550,0.27918,8.41690
2003-04-06,0.04671,8.35005,1.95977,34.15950,14.68100,0.28929,8.52140
2003-04-07,0.71811,9.54050,1.32066,30.45900,14.63950,0.29675,8.35505
2003-04-08,0.40072,8.65117,2.42176,27.15000,14.11000,0.30305,8.21485
2003-04-09,0.00907,11.18538,3.05429,24.19100,13.97150,0.30866,7.84025
2003-04-10,6.02536,9.67065,0.50832,35.13550,17.44900,0.27268,6.72665
2003-04-11,0.11107,7.79045,0.84690,35.71450,15.38000,0.27464,7.88605
2003-04-12,0.18804,10.65400,2.77960,32.98700,14.75850,0.28421,8.15875
2003-04-13,1.33664,9.10579,0.95642,31.25550,15.08300,0.28952,8.22640
2003-04-14,0.04669,10.36181,2.57295,28.53150,14.28250,0.29617,8.16530
2003-04-15,0.00070,11.69899,2.76267,25.82750,13.84650,0.30276,7.92450
2003-04-16,0.24572,13.36971,1.78975,23.43500,13.59200,0.30814,7.59670
2003-04-17,0.04946,12.07080,1.65348,21.30050,13.17705,0.31314,7.47320
2003-04-18,0.00000,12.77311,3.13971,19.41800,12.80915,0.31741,7.27290
2003-04-19,0.00097,11.92937,2.92276,17.75950,12.48740,0.32122,7.19265
2003-04-20,0.09695,10.89158,2.33066,16.29750,12.27635,0.32462,7.15700
2003-04-21,0.09144,8.79120,2.46974,15.00000,12.12000,0.32754,7.24195
2003-04-22,0.27777,6.76914,1.42012,13.87205,12.04010,0.32987,7.33830
2003-04-23,0.00000,5.64545,2.81994,12.83245,11.74615,0.33205,7.44465
2003-04-24,0.00034,6.12914,2.70689,11.87800,11.62025,0.33434,7.40315
2003-04-25,0.00015,8.68152,2.59369,11.00230,11.48055,0.33624,7.15785
2003-04-26,1.62115,10.18259,2.65482,10.90995,16.49185,0.33702,6.84215
2003-04-27,5.97899,9.68977,1.65678,16.91520,16.75900,0.29466,6.48040
2003-04-28,3.36013,8.13484,0.84824,23.77160,15.54350,0.27563,6.61365
2003-04-29,0.97297,7.61231,1.39757,24.05655,13.96505,0.28593,7.03065
2003-04-30,2.70418,10.44582,1.29958,25.12325,14.82200,0.29077,6.88415
2003-05-01,7.66488,10.47543,1.81756,38.50475,19.18300,0.26284,6.63020
2003-05-02,10.00539,9.06627,0.68383,63.47400,24.31000,0.23218,6.63150
2003-05-03,2.35818,9.40452,1.30883,60.32200,21.49400,0.24658,6.97055
2003-05-04,4.06592,8.49486,0.81486,60.04550,23.11200,0.25346,7.17545
2003-05-05,2.30263,9.10379,1.58071,55.35650,22.69450,0.26062,7.32110
2003-05-06,1.26033,10.49972,2.20986,48.33000,21.76850,0.26972,7.51055
2003-05-07,6.82839,12.18017,2.05941,58.56750,25.32300,0.24934,7.02320
2003-05-08,0.52850,14.89191,3.95581,51.69150,22.55400,0.25699,7.19740
2003-05-09,1.37357,12.92970,4.39813,45.75250,21.21400,0.26432,7.33645
2003-05-10,11.68710,8.32372,0.64593,84.70950,28.47650,0.21363,5.99755
2003-05-11,3.19121,12.08185,2.83614,87.98850,28.25300,0.21492,6.92705
2003-05-12,0.06596,10.06707,1.74633,75.49850,25.41300,0.22578,8.08460
2003-05-13,0.01724,12.94771,3.53627,64.42250,23.46500,0.23433,8.38180
2003-05-14,0.00237,13.65547,3.38752,55.56750,21.85450,0.24127,8.38535
2003-05-15,0.00914,14.44023,3.59397,48.54650,20.41300,0.24702,8.27000
2003-05-16,0.00105,16.40198,5.04804,42.93050,19.06600,0.25238,7.97130
2003-05-17,0.06090,17.44102,4.96774,38.37750,18.03050,0.25787,7.70290
2003-05-18,0.00281,15.32837,4.14747,34.61400,17.03950,0.26308,7.70835
2003-05-19,0.00014,16.02607,4.25186,31.45700,16.12850,0.26811,7.58035
2003-05-20,0.00000,17.01069,4.80286,28.76650,15.33775,0.27309,7.36495
2003-05-21,0.00000,15.77956,4.62766,26.43850,14.53570,0.27754,7.33525
2003-05-22,0.01473,14.26137,3.35242,24.39850,13.73750,0.28223,7.35765
2003-05-23,0.21404,16.21674,4.94619,22.62700,13.47545,0.28679,7.14765
2003-05-24,0.01929,12.43309,4.00512,21.01800,12.83655,0.29162,7.29690
2003-05-25,0.49674,10.10498,2.26176,19.70000,12.72550,0.29547,7.47435
2003-05-26,0.00000,11.26904,3.13344,18.40750,12.10405,0.30007,7.38730
2003-05-27,0.62655,10.79012,1.10054,17.38350,12.05345,0.30371,7.34640
2003-05-28,1.56877,12.39234,2.04123,17.36050,12.49065,0.30213,7.07400
2003-05-29,2.49382,12.18346,1.80989,19.32900,13.16785,0.29288,6.91630
2003-05-30,2.64978,13.35395,2.75539,23.79100,13.48130,0.28083,6.69435
2003-05-31,0.03703,12.49210,2.98960,24.19650,12.01065,0.28617,7.40480
2003-06-01,0.25509,15.64426,3.54505,23.01050,11.60620,0.29592,7.42995
2003-06-02,0.00234,15.72647,4.61783,21.35850,11.21800,0.30485,7.31900
2003-06-03,0.02824,15.65346,3.33169,19.67000,10.97350,0.31237,7.19925
2003-06-04,0.15394,16.52186,2.53811,18.10150,10.87435,0.31814,6.97040
2003-06-05,0.09643,15.23429,2.53881,16.66000,10.70775,0.32265,6.92010
2003-06-06,0.05860,15.78179,3.16321,15.34650,10.40260,0.32628,6.78930
2003-06-07,1.30847,17.20773,5.01762,14.90845,12.02560,0.32583,6.48510
2003-06-08,0.12509,14.56483,4.19812,14.16110,10.89155,0.32630,6.65430
2003-06-09,2.45207,12.55787,2.56272,15.22785,12.12320,0.31779,6.71110
2003-06-10,0.05504,13.44981,3.79221,15.13090,10.91305,0.31726,6.90065
2003-06-11,4.56271,12.85089,1.64954,19.64745,13.60355,0.29728,6.86925
2003-06-12,3.08309,11.51694,1.95533,24.18035,13.83150,0.28618,7.09460
2003-06-13,1.22223,12.80677,3.30344,24.48210,13.01000,0.29225,7.29765
2003-06-14,2.82095,11.92447,2.49927,26.01135,14.05500,0.29313,7.38625
2003-06-15,1.32568,12.44380,3.22957,25.28815,13.67200,0.29938,7.49590
2003-06-16,9.10468,11.86973,1.18100,42.52050,19.57350,0.25851,7.33190
2003-06-17,6.86506,11.14303,1.10077,58.33600,22.07600,0.24067,7.54660
2003-06-18,0.05943,12.06496,2.96567,51.13400,19.23550,0.25867,8.22560
2003-06-19,1.28698,13.96140,3.07471,44.82050,18.78350,0.27321,8.21890
2003-06-20,1.27200,14.53131,3.39880,39.55200,18.30000,0.28284,8.06890
2003-06-21,2.20184,14.87632,3.47296,37.97750,18.82400,0.28282,7.71680
2003-06-22,0.01572,14.43205,3.91010,33.66900,17.41400,0.28946,8.03645
2003-06-23,0.96999,14.07261,1.63128,30.06250,17.39000,0.29515,8.10600
2003-06-24,1.10591,15.78881,4.71260,27.25800,17.19700,0.29905,7.81795
2003-06-25,0.00800,14.95290,4.56942,24.20950,16.35150,0.30439,7.66780
2003-06-26,0.17790,13.35398,2.99349,21.46450,16.01800,0.31029,7.64625
2003-06-27,5.17119,14.53174,2.85542,25.97250,18.65250,0.28801,7.29030
2003-06-28,4.68555,13.08697,1.75682,33.62050,19.56900,0.26782,7.38990
2003-06-29,3.23003,13.16648,2.86026,37.17000,19.39350,0.26526,7.64335
2003-06-30,4.92676,12.85685,1.69224,43.34750,21.26300,0.25803,7.82685
